Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,DebtToIncomeRatio,LoanPurpose,SavingsAccountBalance,CheckingAccountBalance,MonthlyIncome,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,LoanApproved
64,53411,631,employed,associate,42,15153,24,single,2,other,228,0.046564736,home,1538,355,4450.916667,6,66132,1.74653,1.7593208799999998,753.5249158,1
51,66084,651,employed,high school,31,27649,48,single,1,own,196,0.280181433,home,579,1035,5507.0,7,32898,1.97149,1.5996459499999998,783.5302899,1
32,55638,612,employed,high school,8,15549,60,single,1,own,618,0.539267289,home,2273,734,4636.5,5,306588,2.1454899999999997,2.03435241,414.9310956,1
63,102366,603,employed,associate,38,15448,36,single,4,mortgage,664,0.371560099,home,20805,426,8530.5,7,72838,1.9894800000000001,2.08544947,580.8509896,1
38,82855,652,employed,bachelor,16,22458,72,single,2,other,658,0.113776766,home,430,99,6904.583333,3,166003,2.11458,2.2507085399999998,571.0620018,1
73,82591,638,employed,high school,50,20332,36,single,1,own,409,0.258177955,home,698,2261,6882.583333,8,7010,1.8633199999999999,1.64265392,719.1017516,1
36,44265,578,employed,high school,15,18415,72,single,1,mortgage,231,0.165260521,home,7507,315,3688.75,7,182196,2.44415,2.29953819,473.6400048,1
51,94061,607,employed,bachelor,30,23276,48,single,1,rent,955,0.595010755,home,2488,3767,7838.416667,4,8903,2.14776,2.29968928,745.9904271,1
26,49106,573,employed,associate,4,11164,48,single,2,mortgage,362,0.852987782,home,2114,1609,4092.166667,8,5523,2.19664,2.12095084,346.9602937,1
37,90251,614,employed,doctorate,13,26997,48,single,1,mortgage,314,0.552805728,home,5362,2538,7520.916667,6,7286,2.1499699999999997,1.79666228,792.5660867,1
41,40497,647,employed,master,17,8323,48,single,2,mortgage,521,0.445723649,home,1049,570,3374.75,4,161268,1.7982300000000002,1.80430911,244.6755706,1
53,90354,651,employed,master,26,26150,72,single,1,mortgage,680,0.108878515,home,994,1265,7529.5,5,8849,2.1565000000000003,1.93485037,616.530396,1
42,53365,482,employed,master,18,8249,24,single,3,own,253,0.480865785,home,3911,3749,4447.083333,7,2169,2.42249,2.05373732,422.0081448,1
44,70714,603,employed,master,20,22894,24,single,3,mortgage,497,0.184997327,home,14434,1090,5892.833333,7,77003,1.96394,1.6201010299999998,1123.161541,1
42,83762,611,employed,bachelor,17,30397,24,single,1,own,351,0.093800103,home,366,1235,6980.166667,8,51467,1.99897,1.93724601,1537.777016,1
58,74988,634,employed,bachelor,35,9793,36,single,1,mortgage,836,0.403821083,home,3715,861,6249.0,9,109215,1.77793,1.62064757,345.2919312,1
38,63680,565,employed,high school,18,11954,60,single,5,mortgage,209,0.157901261,home,15992,1802,5306.666667,3,7059,2.34454,2.23407144,332.4763549,1
35,80434,589,employed,bachelor,10,9487,48,single,3,rent,167,0.136922711,home,835,836,6702.833333,6,178024,2.09987,1.9374593100000002,285.5411069,1
28,21943,586,employed,doctorate,5,20965,60,single,2,mortgage,316,0.343080088,home,768,442,1828.583333,9,349805,2.32965,1.87163416,540.5766826,1
36,37219,621,employed,bachelor,15,7635,36,single,1,other,163,0.048473358,home,4997,3532,3101.583333,6,10314,1.8213499999999998,1.65082764,270.3437849,1
56,173102,600,employed,associate,32,12449,60,single,1,rent,523,0.275494711,home,1773,1176,14425.16667,5,9479,2.17449,2.1296159,338.8645558,1
41,89634,580,employed,doctorate,14,24989,48,single,1,mortgage,748,0.221772676,home,8956,2951,7469.5,3,63061,2.29989,2.47371321,824.9039945,1
54,129626,540,employed,associate,35,26826,48,single,2,other,343,0.373816064,home,2737,760,10802.16667,6,37336,2.5182599999999997,2.5992004800000004,904.3798103,1
34,43058,515,employed,associate,9,19064,48,single,3,other,151,0.30457775,home,23607,1814,3588.166667,4,27846,2.56564,2.2084131300000003,601.502944,1
48,66573,648,employed,doctorate,22,35736,48,single,2,own,276,0.041279642,home,7676,2376,5547.75,3,24699,2.06736,1.8238934800000002,1054.212028,1
23,94935,593,employed,bachelor,0,18075,72,single,4,mortgage,167,0.121296378,home,1203,6771,7911.25,5,6973,2.3657500000000002,2.41187012,477.1607553,1
37,102560,595,employed,master,15,18562,48,single,3,other,486,0.382554851,home,1352,1779,8546.666667,4,9736,2.16062,1.97534308,562.4127546,1
39,103887,584,employed,master,18,12939,108,single,3,own,395,0.476321804,home,2836,1361,8657.25,9,9830,2.6593899999999997,2.46913729,299.4226532,1
51,55079,607,employed,bachelor,28,13583,60,single,2,mortgage,551,0.142544908,home,2948,2109,4589.916667,4,1044,2.15083,1.9567384600000002,356.6046272,1
33,124186,607,employed,master,12,18798,60,single,2,rent,211,0.225660164,home,854,771,10348.83333,5,35187,2.20298,2.0473567200000002,502.9982288,1
35,89923,466,employed,master,11,16295,48,single,1,mortgage,315,0.42569965,home,6390,1246,7493.583333,3,42005,2.78295,2.80363596,568.2547973,1
41,103396,608,employed,doctorate,18,18051,60,single,1,mortgage,943,0.059494894,home,2954,237,8616.333333,4,5014,2.1905099999999997,2.37369883,516.5385122,1
30,84937,472,employed,associate,8,9175,48,single,1,own,353,0.16511625,home,2989,925,7078.083333,4,90275,2.68175,2.7046023200000002,314.7800082,1
33,85100,542,employed,high school,9,9756,60,single,3,mortgage,321,0.236563596,home,2097,2654,7091.666667,8,9816,2.43756,2.09589598,263.7073997,1
60,74952,565,employed,master,38,21298,24,single,2,mortgage,250,0.29643604,home,1769,1031,6246.0,2,4623,2.1379799999999998,2.11925948,1096.427395,1
57,260149,586,employed,bachelor,38,14921,12,single,3,rent,468,0.381630487,home,773,403,21679.08333,4,7264,1.86921,2.19920004,1396.464294,1
40,300000,505,employed,master,18,25434,60,single,5,rent,186,0.228657556,home,1685,4404,25000.0,8,5656,2.7793400000000004,2.9360789,812.9183185,1
32,51738,607,employed,master,8,7709,24,single,5,mortgage,172,0.493907907,home,6858,3229,4311.5,7,2382,1.79209,2.11668403,396.7640065,1
44,57522,627,employed,bachelor,23,15089,48,single,2,mortgage,364,0.239958812,home,926,2398,4793.5,2,13376,1.9658900000000001,1.78836733,442.3226989,1
49,67592,660,employed,master,24,12108,12,single,1,rent,377,0.610264042,home,4559,1036,5632.666667,4,40692,1.47108,1.4931625000000002,1092.45703,1
44,69719,609,employed,bachelor,21,22508,96,single,3,own,828,0.198546301,home,1747,1421,5809.916667,7,70192,2.53008,2.024064,474.9978083,1
44,71153,499,employed,associate,22,13040,72,single,3,mortgage,297,0.221677165,home,1126,1645,5929.416667,7,1062,2.7854,2.43182184,345.8252464,1
37,68886,558,employed,high school,14,27397,24,single,1,rent,668,0.314073545,home,28866,269,5740.5,4,1272,2.2339700000000002,1.787176,1366.073632,1
57,39458,607,employed,master,38,11450,60,single,3,other,306,0.040668226,home,2159,1533,3288.166667,2,40053,2.1295,1.87141949,295.2215775,1
32,100124,471,employed,associate,11,12676,48,single,4,rent,691,0.205221491,home,6059,2244,8343.666667,3,174501,2.7217599999999997,2.4481812,416.6445226,1
36,99576,606,employed,bachelor,14,30546,60,single,3,own,483,0.300815972,home,4197,284,8298.0,6,73756,2.32546,1.8891575699999998,790.5588378,1
29,83184,557,employed,bachelor,7,21242,48,single,4,rent,277,0.362299741,home,749,290,6932.0,4,1333,2.37742,2.14401455,662.812472,1
47,73548,559,employed,bachelor,26,17494,48,single,2,rent,152,0.274759616,home,2121,770,6129.0,5,54027,2.32994,2.48679983,578.7635856,1
39,87847,627,employed,master,13,22570,108,single,1,mortgage,355,0.217261315,home,1476,268,7320.583333,8,53469,2.5407,2.47865826,523.7626514,1
40,155226,626,employed,doctorate,18,12401,96,single,2,mortgage,444,0.038954641,home,4980,1391,12935.5,5,16464,2.34401,2.15546066,271.9883035,1
36,70319,552,employed,associate,13,12237,48,single,1,own,509,0.443410999,home,1719,768,5859.916667,3,198689,2.31237,2.61338154,413.5204832,1
40,15787,504,employed,doctorate,15,15037,60,single,3,mortgage,392,0.455892542,home,2370,2111,1315.583333,9,1082401,2.6803700000000004,2.80152006,468.3272385,1
57,86699,615,employed,associate,39,7469,60,single,0,rent,413,0.179135546,home,1872,8480,7224.916667,6,8130,2.04969,1.98849737,197.405087,1
36,156033,548,employed,high school,14,13613,72,single,0,own,181,0.293785628,home,3216,112,13002.75,7,47611,2.54613,2.036904,328.9883939,1
37,97735,550,employed,master,15,21509,60,single,0,own,511,0.205047905,home,3884,5119,8144.583333,4,53921,2.51509,2.71234814,658.3727209,1
48,71199,520,employed,associate,25,29439,72,single,0,mortgage,362,0.490281866,home,2882,387,5933.25,5,159829,2.8443899999999998,2.5028021099999997,793.5098172,1
40,43023,607,employed,associate,17,22300,48,single,0,other,349,0.376527412,home,5912,1587,3585.25,4,41070,2.138,1.83678816,659.3570977,1
22,135398,570,employed,bachelor,0,20729,84,single,0,mortgage,315,0.128217253,home,2182,1204,11283.16667,7,2471,2.60729,2.43779095,516.4683768,1
40,226844,543,employed,master,20,52715,48,single,0,mortgage,641,0.396148016,home,3269,1506,18903.66667,9,326670,2.76215,2.2898058800000003,1686.650439,1
27,79626,505,employed,associate,3,11117,60,single,0,own,167,0.315761292,home,2431,3038,6635.5,2,4478,2.63617,2.51142149,327.043477,1
47,49383,599,employed,high school,20,15302,36,single,0,other,207,0.241582993,home,2221,352,4115.25,6,213402,2.00802,1.70970356,546.2973034,1
56,36864,475,employed,master,35,10535,96,single,0,own,222,0.079547244,home,15374,568,3072.0,6,16213,3.08035,2.7319092400000002,271.0679071,1
54,115434,545,employed,bachelor,31,15226,120,single,0,other,405,0.802516305,home,9168,1433,9619.5,6,117616,2.97726,2.8420343599999995,383.7349413,1
42,134942,616,employed,master,21,12734,36,single,0,own,371,0.09951302,home,3677,1597,11245.16667,2,64087,1.8973400000000002,2.18712316,485.4693551,1
32,75421,629,employed,bachelor,10,24519,60,single,0,mortgage,262,0.717115173,home,2598,1241,6285.083333,8,380684,2.15019,2.580228,731.2430792,1
31,48015,566,employed,high school,9,16076,48,single,0,rent,482,0.026464559,home,3251,4323,4001.25,5,365827,2.28076,2.45283848,528.8141092,1
45,126787,613,employed,master,26,12974,60,single,0,mortgage,1018,0.625166727,home,8983,425,10565.58333,5,32989,2.11474,2.32758952,367.8026414,1
39,44906,604,employed,doctorate,20,19724,24,single,0,rent,366,0.229298387,home,6146,3392,3742.166667,6,23235,1.92724,1.56094783,962.0720441,1
53,135353,520,employed,high school,27,8732,60,single,0,rent,564,0.275125076,home,4767,2164,11279.41667,1,11691,2.5373200000000002,2.24686964,243.5010417,1
28,65992,535,employed,master,6,16744,36,single,0,mortgage,374,0.297582395,home,601,594,5499.333333,7,32648,2.34244,2.26293875,644.9256783,1
29,149911,414,employed,bachelor,6,28345,60,single,0,rent,590,0.438875468,home,14638,11465,12492.58333,9,211733,3.2634499999999997,2.6224092,852.4270737,1
50,143928,618,employed,master,26,17121,36,single,0,rent,919,0.367568412,home,246,2296,11994.0,6,213955,1.9312099999999999,1.7950543899999998,618.5404818,1
41,56421,589,employed,doctorate,17,12789,60,single,0,rent,181,0.219932475,home,853,330,4701.75,4,60400,2.23289,2.12476847,347.7696779,1
18,101632,589,employed,high school,0,18990,36,single,0,mortgage,580,0.204931292,home,6351,2108,8469.333333,5,22577,2.0949,1.92667903,698.6620114,1
42,93547,620,employed,master,24,10017,60,single,0,rent,252,0.391645916,home,3424,642,7795.583333,5,183291,2.05017,2.00033583,265.4079514,1
32,41398,516,employed,bachelor,9,14563,36,single,0,mortgage,201,0.16246447,home,6010,1676,3449.833333,4,45989,2.41563,2.12392263,550.4523737,1
60,164745,658,employed,high school,39,14546,24,single,0,mortgage,798,0.322723821,home,425,1010,13728.75,2,6557,1.6054599999999999,1.64487506,715.3402574,1
40,47585,594,employed,high school,20,16080,36,single,0,mortgage,359,0.40665229,home,7139,3080,3965.416667,4,177899,2.0408,1.74979431,577.2886933,1
51,105861,600,employed,doctorate,27,15107,48,single,0,mortgage,540,0.42865096,home,1613,770,8821.75,4,24263,2.10107,2.07965213,466.1469653,1
62,98825,663,employed,associate,41,12862,12,divorced,2,rent,90,0.370899596,education,1215,1239,8235.416667,7,3328,1.46362,1.6038278400000001,1167.21329,1
46,57727,664,employed,bachelor,25,10796,60,divorced,2,own,219,0.086919059,debt consolidation,2448,117,4810.583333,5,57437,1.8379599999999998,1.87209218,278.3989727,1
52,70408,598,employed,master,31,13402,48,divorced,2,rent,225,0.315439809,auto,2763,37,5867.333333,7,10695,2.09402,2.42515299,438.7954983,1
42,129666,641,employed,bachelor,23,28718,48,divorced,2,mortgage,392,0.145207286,home,11425,878,10805.5,2,73860,2.0321800000000003,1.9656101400000001,868.6458725,1
21,184123,569,employed,high school,0,26500,48,divorced,2,other,154,0.1781648,debt consolidation,3534,393,15343.58333,7,17625,2.37,2.10059697,820.6760079,1
37,83537,583,employed,bachelor,15,10452,48,divorced,2,mortgage,237,0.051795098,other,4344,1410,6961.416667,2,5235,2.13952,2.23355808,331.2086708,1
44,69404,607,employed,associate,22,19597,60,divorced,2,mortgage,286,0.167987901,home,3032,332,5783.666667,4,256832,2.2109699999999997,1.77626107,495.10772,1
47,114757,637,employed,bachelor,24,36175,72,divorced,2,rent,100,0.15887707,debt consolidation,15138,1207,9563.083333,7,365451,2.32675,2.4103139000000002,954.6393228,1
59,147399,484,employed,bachelor,39,25656,24,divorced,2,mortgage,461,0.100106169,education,8794,1382,12283.25,8,4886,2.58656,2.45792029,1363.888957,1
55,70515,636,employed,doctorate,31,28335,108,divorced,2,mortgage,345,0.299834066,other,2361,7950,5876.25,8,484054,2.55335,2.66484132,693.9715731,1
44,60635,651,employed,bachelor,21,13377,36,divorced,2,rent,406,0.128720991,home,2449,1193,5052.916667,6,7625,1.72877,1.81477798,484.6028579,1
55,88358,619,employed,bachelor,30,11372,36,divorced,2,own,637,0.178368456,auto,45236,2631,7363.166667,3,231232,1.8687200000000002,1.6484057699999999,402.5287769,1
34,156901,510,employed,master,11,16440,24,divorced,2,mortgage,174,0.572116338,education,205,4675,13075.08333,3,8914,2.3644000000000003,2.47653917,875.4938039,1
63,59402,660,employed,master,39,14345,72,divorced,2,mortgage,231,0.47763272,home,16360,497,4950.166667,3,62346,1.99345,2.06859169,349.3305538,1
35,92322,602,employed,high school,10,13011,12,divorced,2,mortgage,674,0.276563778,home,18010,1192,7693.5,6,112675,1.77011,1.6938725700000001,1186.286718,1
30,165180,512,employed,master,7,22961,48,divorced,2,rent,599,0.244918301,home,5000,2599,13765.0,4,29830,2.6196099999999998,2.095688,710.4709022,1
39,53692,606,employed,high school,17,27112,36,divorced,2,mortgage,248,0.230105856,auto,3906,363,4474.333333,4,412236,2.09112,2.10049145,1021.514838,1
34,62122,610,employed,master,10,9077,60,divorced,2,mortgage,510,0.254105705,home,4904,3516,5176.833333,5,9856,2.09077,2.08534993,244.8159,1
50,45520,610,employed,high school,29,10180,36,divorced,2,mortgage,316,0.386488968,debt consolidation,6524,176,3793.333333,3,491029,1.9018,2.05435578,381.1505946,1
43,146707,452,employed,bachelor,21,44751,36,divorced,2,other,342,0.162156986,home,946,1064,12225.58333,5,57323,3.03751,3.09878171,1924.043715,1
60,53023,553,employed,master,37,11265,24,divorced,2,mortgage,197,0.208287459,auto,2238,593,4418.583333,5,11376,2.0976500000000002,1.8697480199999998,566.1987234,1
50,95524,505,employed,high school,27,13068,48,divorced,2,mortgage,538,0.335095733,debt consolidation,6133,1679,7960.333333,5,13500,2.55568,2.77328961,453.4527872,1
41,126491,578,employed,high school,17,38771,96,divorced,2,mortgage,467,0.075646126,education,2782,580,10540.91667,6,537710,2.84771,3.00714436,1071.105384,1
32,90344,625,employed,bachelor,9,15564,48,divorced,2,own,227,0.078632409,education,21133,7659,7528.666667,2,23203,1.98064,1.7747081,455.1381066,1
59,90554,685,employed,doctorate,40,13334,36,divorced,2,mortgage,458,0.445847099,home,1605,3200,7546.166667,5,9288,1.55834,1.70907534,475.9959374,1
32,70005,634,employed,doctorate,10,22024,48,divorced,5,rent,607,0.108662344,auto,2878,191,5833.75,4,202735,2.0002400000000002,1.92685615,661.6454364,1
56,204649,631,employed,master,32,15984,60,divorced,1,other,684,0.520291829,auto,6666,1028,17054.08333,5,17190,2.05484,2.00740942,424.1374818,1
38,219046,649,employed,bachelor,19,39756,24,divorced,1,mortgage,519,0.365188799,education,8183,1721,18253.83333,11,10622,1.90256,2.1162999499999997,2046.072272,1
52,127215,560,employed,high school,32,10465,60,divorced,3,mortgage,761,0.209267022,home,1144,1083,10601.25,5,179652,2.35465,2.3358823,297.1747143,1
44,77732,537,employed,master,21,6976,72,divorced,4,rent,473,0.21289476,other,3471,2808,6477.666667,5,7346,2.53476,2.04439262,168.8948522,1
37,87036,572,employed,master,16,20891,36,divorced,4,mortgage,319,0.190479074,home,2659,729,7253.0,3,60738,2.19891,1.7993595,755.1925723,1
33,139115,548,employed,high school,10,10610,36,divorced,3,rent,319,0.369803627,debt consolidation,1950,1302,11592.91667,7,138097,2.2161,2.28717663,410.0013552,1
20,183937,527,employed,bachelor,0,12758,24,divorced,1,mortgage,352,0.367366712,debt consolidation,796,954,15328.08333,3,42471,2.2425800000000002,2.1872954399999998,661.0613484,1
24,91443,472,employed,associate,6,32288,36,divorced,1,rent,667,0.081079408,debt consolidation,1508,764,7620.25,4,388767,2.81288,2.35278673,1258.760119,1
34,69500,610,employed,bachelor,13,25151,72,divorced,1,own,308,0.217579373,other,4126,1095,5791.666667,8,313352,2.35151,2.34672263,654.0354569,1
25,77050,580,employed,associate,2,19071,24,divorced,5,mortgage,752,0.385027622,debt consolidation,732,4482,6420.833333,4,3411,2.04071,2.00623239,971.2145929,1
74,97999,693,employed,master,49,17623,36,divorced,3,rent,380,0.222032913,auto,16333,7660,8166.583333,8,25529,1.5612300000000001,1.77953581,635.3059776,1
37,82373,581,employed,bachelor,11,17293,48,divorced,5,mortgage,223,0.174506607,education,3501,1872,6864.416667,2,116366,2.21793,2.12497222,537.8152217,1
47,140524,541,employed,bachelor,23,8436,60,divorced,3,mortgage,641,0.108354812,other,1596,2413,11710.33333,6,55166,2.42936,2.3228573999999997,238.9239758,1
42,85944,600,employed,bachelor,18,18604,24,divorced,3,rent,507,0.423591571,home,5832,1540,7162.0,2,78394,1.93604,1.72579931,922.1317852,1
45,65419,602,employed,associate,23,10929,24,divorced,5,rent,880,0.197957298,education,3741,2405,5451.583333,7,45101,1.84929,1.87721427,549.706642,1
